dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,8,8,11,draft|draft_verify,932.7430725097656,421.4932918548584,0.0,1934,211,2111,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,1,draft|draft_verify,96.29321098327637,30.72047233581543,0.0,108,21,75,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,2,draft|draft_verify,187.02244758605957,30.37095069885254,0.0,129,41,118,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,3,draft|draft_verify|target|target_rescue_verify,538.9523506164551,108.98995399475098,91.60184860229492,170,138,386,6,170,8,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,4,draft|draft_verify,715.3363227844238,77.40616798400879,0.0,178,156,286,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,5,draft|draft_verify,785.618782043457,128.05914878845215,0.0,334,169,457,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,9,9,6,draft|draft_verify,109.68947410583496,150.68507194519043,0.0,503,22,481,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,10,10,1,draft|draft_verify,181.90932273864746,31.655550003051758,0.0,76,40,62,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,10,10,2,draft|draft_verify,300.0750541687012,52.99711227416992,0.0,116,67,131,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,10,10,3,draft|draft_verify,459.21802520751953,61.887502670288086,0.0,183,97,230,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,10,10,4,draft|draft_verify,347.2485542297363,78.78661155700684,0.0,280,68,300,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,10,10,5,draft|draft_verify,79.21838760375977,81.89034461975098,0.0,348,15,317,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,1,draft|draft_verify,157.27591514587402,35.368919372558594,0.0,117,37,100,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,2,draft|draft_verify,501.42836570739746,68.83811950683594,0.0,154,115,217,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,3,draft|draft_verify,143.4011459350586,72.02959060668945,0.0,269,30,249,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,4,draft|draft_verify,225.50082206726074,87.52846717834473,0.0,299,43,294,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,5,draft|draft_verify,201.02334022521973,100.85391998291016,0.0,342,43,339,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,6,draft|draft_verify,155.2422046661377,94.635009765625,0.0,385,33,374,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,7,draft|draft_verify,301.9688129425049,126.70040130615234,0.0,418,64,440,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,8,draft|draft_verify,156.96239471435547,127.66385078430176,0.0,482,33,475,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,9,draft|draft_verify,220.3071117401123,129.28318977355957,0.0,515,46,523,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,10,draft|draft_verify,220.28136253356934,128.76033782958984,0.0,561,44,569,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,11,draft|draft_verify,232.32579231262207,132.25841522216797,0.0,605,41,612,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,12,draft|draft_verify,883.2941055297852,162.60170936584473,0.0,646,150,764,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,13,draft|draft_verify,33.89143943786621,176.32508277893066,0.0,796,6,772,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,11,11,14,draft|draft_verify,95.69740295410156,168.81871223449707,0.0,802,18,792,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,1,draft|draft_verify,132.77959823608398,31.54468536376953,0.0,104,22,72,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,2,draft|draft_verify,304.049015045166,47.52540588378906,0.0,126,57,131,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,3,draft|draft_verify,106.03880882263184,52.587270736694336,0.0,183,22,155,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,4,draft|draft_verify,322.1011161804199,67.64435768127441,0.0,205,68,225,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,5,draft|draft_verify,109.68208312988281,72.85714149475098,0.0,273,17,244,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,6,draft|draft_verify,355.2227020263672,99.26366806030273,0.0,290,70,316,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,7,draft|draft_verify,101.89294815063477,111.04774475097656,0.0,360,18,336,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,8,draft|draft_verify,125.0312328338623,112.37883567810059,0.0,378,24,362,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,9,draft|draft_verify|target|target_rescue_verify,168.81513595581055,266.8800354003906,728.7201881408691,402,34,868,18,402,107,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,10,draft|draft_verify,87.26382255554199,155.63440322875977,0.0,509,13,486,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,11,draft|draft_verify,102.0503044128418,138.19193840026855,0.0,522,20,508,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,12,draft|draft_verify,48.645734786987305,127.96545028686523,0.0,542,10,520,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,13,draft|draft_verify,124.16934967041016,129.00257110595703,0.0,552,26,548,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,14,draft|draft_verify,208.72974395751953,132.53140449523926,0.0,578,44,594,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,12,12,15,draft|draft_verify,134.39559936523438,132.69519805908203,0.0,622,27,623,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,1,draft|draft_verify,325.27828216552734,50.493717193603516,0.0,118,73,137,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,2,draft|draft_verify,60.617923736572266,50.93955993652344,0.0,191,13,152,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,3,draft|draft_verify,162.86420822143555,59.09919738769531,0.0,204,35,189,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,4,draft|draft_verify,359.81011390686035,78.62639427185059,0.0,239,74,265,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,5,draft|draft_verify,305.128812789917,93.32394599914551,0.0,313,62,329,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,6,draft|draft_verify,501.21212005615234,128.16309928894043,0.0,375,101,432,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,7,draft|draft_verify,207.91935920715332,127.6860237121582,0.0,476,45,479,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,8,draft|draft_verify,104.81023788452148,137.30931282043457,0.0,521,22,503,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,9,draft|draft_verify|target|target_rescue_verify,9205.227375030518,656.9540500640869,844.0444469451904,543,2048,3183,18,543,125,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,10,draft|draft_verify,251.14011764526367,157.14097023010254,0.0,668,50,682,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,11,draft|draft_verify,354.94112968444824,160.41016578674316,0.0,718,73,757,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,12,draft|draft_verify,346.96006774902344,184.126615524292,0.0,791,73,832,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,13,13,13,draft|draft_verify,105.25751113891602,177.70838737487793,0.0,864,20,854,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,14,14,1,draft|draft_verify,504.2240619659424,66.07604026794434,0.0,142,112,200,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,14,14,2,draft|draft_verify|target|target_rescue_verify,3197.0620155334473,271.27647399902344,777.3606777191162,254,680,1199,4,254,115,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,14,14,3,draft|draft_verify,990.64040184021,143.55874061584473,0.0,369,212,531,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,14,14,4,draft|draft_verify,1666.8753623962402,192.7649974822998,0.0,581,347,880,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,1,draft|draft_verify,210.4485034942627,34.32583808898926,0.0,93,47,86,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,2,draft|draft_verify,262.32218742370605,51.20444297790527,0.0,140,56,144,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,3,draft|draft_verify,64.37897682189941,51.37896537780762,0.0,196,13,159,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,4,draft|draft_verify,508.30602645874023,78.06944847106934,0.0,209,108,269,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,5,draft|draft_verify|target|target_rescue_verify,413.29264640808105,200.23059844970703,653.9754867553711,317,92,735,10,317,101,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,6,draft|draft_verify,71.42305374145508,127.9456615447998,0.0,418,14,388,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,7,draft|draft_verify,540.3423309326172,145.97415924072266,0.0,432,94,484,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,8,draft|draft_verify,102.51188278198242,137.78042793273926,0.0,526,19,505,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,9,draft|draft_verify,1397.7172374725342,176.57923698425293,0.0,545,278,785,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,15,15,10,draft|draft_verify,143.55731010437012,179.8093318939209,0.0,823,29,816,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,1,draft|draft_verify,348.04320335388184,54.464101791381836,0.0,141,74,162,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,2,draft|draft_verify,714.9066925048828,85.9372615814209,0.0,215,155,319,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,3,draft|draft_verify,407.6821804046631,147.1726894378662,0.0,370,89,410,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,4,draft|draft_verify,2130.8236122131348,197.08538055419922,0.0,459,454,866,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,5,draft|draft_verify,669.1973209381104,213.7002944946289,0.0,913,142,1010,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,16,16,6,draft|draft_verify,137.38107681274414,221.94600105285645,0.0,1055,28,1040,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,1,draft|draft_verify|target|target_rescue_verify,320.50204277038574,77.30317115783691,323.5321044921875,107,69,221,2,107,46,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,2,draft|draft_verify,416.1405563354492,63.898563385009766,0.0,153,95,196,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,3,draft|draft_verify|target|target_rescue_verify,601.2582778930664,200.87838172912598,798.7606525421143,248,121,648,6,248,131,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,4,draft|draft_verify|target|backtracking_verify,1395.3778743743896,271.594762802124,656.409740447998,379,309,1072,8,379,102,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,5,draft|draft_verify|target|target_rescue_verify,2750.9899139404297,660.4812145233154,2908.1685543060303,1169,579,2781,15,688,486,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,6,draft|draft_verify|target|target_rescue_verify,576.5717029571533,270.8914279937744,571.5088844299316,559,122,1239,12,559,89,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,7,draft|draft_verify|target|target_rescue_verify,936.2473487854004,335.74914932250977,347.23544120788574,648,196,1452,14,648,46,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,8,draft|draft_verify,639.4929885864258,177.89363861083984,0.0,694,125,778,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,9,draft|draft_verify,274.86610412597656,179.57258224487305,0.0,819,43,823,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,10,draft|draft_verify|target|target_rescue_verify,793.449878692627,386.4636421203613,419.81959342956543,862,164,1873,20,862,59,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,11,draft|draft_verify,396.7013359069824,202.36778259277344,0.0,921,78,964,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,17,17,12,draft|draft_verify,79.98299598693848,208.43172073364258,0.0,999,15,981,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,1,draft|draft_verify|target|backtracking_verify,481.564998626709,111.52362823486328,655.9555530548096,135,99,367,2,135,106,1,2,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,2,draft|draft_verify|target|target_rescue_verify,1212.2900485992432,319.7028636932373,2688.1508827209473,475,239,1237,6,234,445,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,3,draft|draft_verify|target|backtracking_verify,905.5943489074707,412.31298446655273,789.9880409240723,998,192,1846,9,679,127,2,3,1
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,4,draft|draft_verify|target|target_rescue_verify,1628.617286682129,853.0409336090088,1628.937005996704,1996,347,4002,20,1643,256,3,5,2
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,5,draft|draft_verify,291.8248176574707,94.04301643371582,0.0,365,63,382,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,6,draft|draft_verify,126.45077705383301,125.33974647521973,0.0,428,27,411,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,7,draft|draft_verify,45.27688026428223,125.3972053527832,0.0,455,9,422,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,8,draft|draft_verify,160.02249717712402,136.3670825958252,0.0,464,30,454,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,9,draft|draft_verify,72.26729393005371,128.44157218933105,0.0,494,14,470,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,10,draft|draft_verify,104.7670841217041,151.98636054992676,0.0,508,19,491,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,11,draft|draft_verify,169.07739639282227,135.3914737701416,0.0,527,29,522,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,12,draft|draft_verify,214.32185173034668,129.82630729675293,0.0,556,50,574,12,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,13,draft|draft_verify,391.28661155700684,153.34725379943848,0.0,606,86,662,13,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,14,draft|draft_verify,552.5577068328857,176.1627197265625,0.0,692,119,783,14,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,15,draft|draft_verify,957.5710296630859,209.80453491210938,0.0,811,202,987,15,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,16,draft|draft_verify,857.5541973114014,264.1456127166748,0.0,1013,185,1174,16,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,17,draft|draft_verify,952.0788192749023,282.8240394592285,0.0,1198,185,1361,17,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,18,draft|draft_verify,867.5556182861328,331.92896842956543,0.0,1383,185,1548,18,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,19,draft|draft_verify,913.9771461486816,362.6880645751953,0.0,1568,192,1742,19,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,20,draft|draft_verify,847.5124835968018,404.8452377319336,0.0,1760,192,1936,20,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,18,18,21,draft|draft_verify,858.9203357696533,422.61266708374023,0.0,1952,193,2131,21,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,1,draft|draft_verify,250.83422660827637,31.15057945251465,0.0,110,57,113,1,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,2,draft|draft_verify,65.7963752746582,46.71645164489746,0.0,167,17,132,2,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,3,draft|draft_verify,111.66238784790039,51.06067657470703,0.0,184,27,161,3,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,4,draft|draft_verify,77.60834693908691,50.94408988952637,0.0,211,19,182,4,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,5,draft|draft_verify,47.28198051452637,60.2726936340332,0.0,230,10,194,5,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,6,draft|draft_verify,81.67362213134766,60.95290184020996,0.0,240,19,215,6,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,7,draft|draft_verify,111.38463020324707,61.66887283325195,0.0,259,24,241,7,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,8,draft|draft_verify,147.98450469970703,78.41134071350098,0.0,283,32,275,8,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,9,draft|draft_verify,87.65554428100586,77.88205146789551,0.0,315,18,295,9,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,10,draft|draft_verify,91.74823760986328,78.48954200744629,0.0,333,20,317,10,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,11,draft|draft_verify,45.1054573059082,93.1541919708252,0.0,353,8,327,11,0,0,1,1,0
gaokao2023en,bbeam1,step-profile-config2-bbeam1-gaokao2023en-exclusive0817,19,19,12,draft|draft_verify,99.3502140045166,93.31488609313965,0.0,361,20,349,12,0,0,1,1,0
